Device,Experiment,Replicate,Plate Name,Animal Description,Plate Position Name,Plate Row,Plate Column,Plate Center Position X (inches),Plate Center Position Y (inches),Plate Size X (inches),Plate Size Y (inches),Strain,Genotype,Condition1,Condition2,Condition 3,Culturing Temperature,Experiment Temperature,Food Source,Environmental Conditions,Incubator Name,Incubator Column,Incubator Shelf,Event Frequency,Ageofdeath,Duration Not Fast Moving (d),Longest Gap in Measurement (d),Age at Death-Associated Posture Relaxation Start (d),Age at Death-Associated Posture Relaxation End (d),Censored,Censored Reason,Event Observation Type,Annotation Source,Technique,Analysis Type,Event Type,Special Flag
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,25.0483,7.5,0.0833333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,25.0483,11.4167,0.125,25.2149,26.4649,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,25.2983,10,0.0833333,25.4649,28.3816,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,25.5483,8.45833,0.0833333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,25.6733,6.5,0.0833333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,26.5483,11.25,0.208333,28.0483,29.1316,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,26.5899,8.375,0.208333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,26.6733,12.7083,0.208333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,26.7149,11.125,0.208333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,27.6316,9.33333,0.208333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,28.5899,11.7917,0.208333,28.2149,29.2149,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,28.5899,10.125,0.208333,28.2983,29.2566,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,30.0899,13.3333,0.208333,31.2566,31.8399,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,30.5066,9.91667,0.208333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,7.36078,0,0,14.3399,14.8399,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,8.50661,0.375,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,10.3399,1.25,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,10.8399,1.83333,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,13.7983,2.125,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,13.8399,1.66667,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,17.3399,4.5625,0.125,17.3399,19.0691,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,17.6733,7.29167,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,17.6733,5.16667,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,17.7566,4.08333,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,18.5483,5.83333,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,19.3399,5.58333,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,19.3399,5.91667,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,19.3399,5.58333,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,19.3399,3.875,0.0833333,18.9649,20.4233,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,20.1733,0.0416667,0.0833333,38.6733,39.6316,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,20.7566,9.08333,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,20.9233,8.58333,0.125,20.5274,22.4649,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,20.9649,4,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,21.5483,4.45833,0.0833333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,21.5899,7.83333,0.125,21.4233,22.0483,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,22.3399,8.20833,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,22.4649,9.85417,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,22.5899,8.83333,0.125,24.3816,25.8399,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,22.8399,10.1667,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,23.3399,10.6667,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,23.5899,8.70833,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,24.0483,11.2083,0.125,24.4233,27.0483,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,24.2149,12.125,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,24.2149,6.54167,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,24.6733,10.2917,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,25.5066,8.70833,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,25.5483,10.6667,0.125,24.7566,26.5066,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,25.6733,10.375,0.125,27.2566,27.8399,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,25.8816,11.9583,0.208333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,26.0066,11.5417,0.208333,28.2983,31.1108,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,26.3816,10.5,0.208333,26.5899,29.0066,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,26.5066,10.5833,0.208333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,26.7983,10.8333,0.208333,26.7566,29.2149,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,27.0066,0.0416667,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,27.8816,7.35417,0.208333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::1,JK574::mated::skew::50::20::OP50-1,a::1,1,a,1.02656,3.2875,1.82187,1.925,JK574,,mated,skew,50,20,20,OP50-1,,,,,1,28.5274,49709.6,0,38.4233,39.5066,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,12.6316,3.16667,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,12.9649,3.29167,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,13.7566,1.83333,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,14.5899,1.08333,0,14.5899,16.5066,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,14.9233,3.5,0,14.5066,16.0483,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,15.4649,4.79167,0,15.9649,17.0066,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,16.3399,2.04167,0.0416667,17.5899,19.8816,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,19.7149,1.41667,0.0416667,19.7983,21.3399,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,22.1733,5.70833,0,,,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,23.2983,8.54167,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,23.4649,7,0,,,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,23.6316,7.83333,0.0833333,23.5066,24.6316,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,23.8816,7.20833,0,22.0483,23.2149,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,23.9233,7.16667,0.0833333,25.3816,27.3816,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,25.8816,9.58333,0.208333,25.6733,28.2149,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,27.5066,11.9167,0,,,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,30.0066,13.9167,0,17.2149,17.9233,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,30.6316,13.375,0.208333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,31.5899,15.8333,0.208333,31.3816,32.8816,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,32.5899,7.83333,0.208333,31.7149,33.5066,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::2,PX632::mated::equal::24::20::OP50-1,a::2,2,a,1.025,5.52656,1.81875,1.91562,PX632,,mated,equal,24,20,20,OP50-1,,,,,1,32.8399,17.25,0,,,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,11.7983,1.29167,0,17.0899,17.5899,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,11.7983,0.291667,0,15.1316,15.8816,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,11.9649,0.541667,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,12.7983,5.4375,0,12.8816,14.4649,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,13.6316,1.45833,0,16.3399,17.3399,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,14.6316,1.83333,0.125,19.5066,20.4233,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,14.7149,2.70833,0,19.5066,20.0483,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,14.8816,1.91667,0.125,15.3816,17.7149,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,15.4649,5.625,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,15.4649,1.625,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,15.7149,0.625,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,16.0483,1,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,16.0483,4.70833,0.125,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,16.1316,1.5,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,19.2983,1.91667,0,,,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,19.6733,0.791667,0,19.5899,21.5899,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,19.7149,6.70833,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,20.4649,3.41667,0,20.2149,23.5899,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,20.5066,1.125,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::3,PX632::virgin::null::45::20::OP50-1,a::3,3,a,1.03125,7.81719,1.825,1.89688,PX632,,virgin,null,45,20,20,OP50-1,,,,,1,22.9233,2.66667,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
